"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"608061351722917888","","","2015-06-09 00:01:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nicolesdesign: Marketing team getting down to business! Gearing up for #SDSW #GoSanDiego http://t.co/VLxF0WnG5u","608050983705411584","249676374","2015-06-08 23:20:26 +0000","https://twitter.com/nicolesdesign/status/608050983705411584/photo/1,https://twitter.com/nicolesdesign/status/608050983705411584/photo/1"
"608061142347464704","","","2015-06-09 00:00:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ACBKRogers: #SDSW @sdstartupweek Planning Committee Meeting.  Startup week is going to be fantastic! http://t.co/NlBjbzRwl4","608054593306689539","2207854238","2015-06-08 23:34:46 +0000","https://twitter.com/ACBKRogers/status/608054593306689539/photo/1,https://twitter.com/ACBKRogers/status/608054593306689539/photo/1"
"608061114245652482","","","2015-06-09 00:00:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @evonexus: Calling all #entrepreneurs and #startups! @sdstartupweek has tons of great events, check http://t.co/DwkF1exrui to see the fu…","608058674679021568","94642812","2015-06-08 23:50:59 +0000","http://sandiegostartupweek.com/,http://sandiegostartupweek.com/"
"608030752920489984","","","2015-06-08 22:00:02 +0000","<a href=""http://erased5687909.com"" rel=""nofollow"">erased5687909</a>","Thank you @AshfordU for being one of our sponsors this year! #SDSW #StartupWeek http://t.co/phHde7HySx","","","","https://twitter.com/sdstartupweek/status/608030752920489984/photo/1"
"608004096713293825","","","2015-06-08 20:14:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SDVitalIntake: Vital Intake Hosts San Diego Startup Week Growth Track http://t.co/5mp0gDMpV6 @sdstartupweek http://t.co/eJ3Au0oxRu http…","607998509040570368","3238161696","2015-06-08 19:51:55 +0000","http://bit.ly/1HTcmgf,http://bit.ly/1HTcnAR,http://bit.ly/1HTcmgf,http://bit.ly/1HTcnAR,http://bit.ly/1AYk3ET"
"608003665891192832","","","2015-06-08 20:12:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SDVitalIntake: San Diego Central Library @SDPublicLibrary hosting many @sdstartupweek #sdsw events see http://t.co/dA5vFCyBEq info http…","608003607812673536","3238161696","2015-06-08 20:12:10 +0000","http://bit.ly/1HTddgN,http://bit.ly/1HTddgN,http://bit.ly/1HTcnAR"
"608000554049118210","","","2015-06-08 20:00:02 +0000","<a href=""http://erased5687909.com"" rel=""nofollow"">erased5687909</a>","Big thanks to @Holonis for being a sponsor for this year's Startup Week! #SDSW #GOSanDiego http://t.co/hXR1cmtCvI","","","","https://twitter.com/sdstartupweek/status/608000554049118210/photo/1"
"607994946344251393","","","2015-06-08 19:37:45 +0000","<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>","Nominations Extended for #SDSW Community Awards #GoSanDiego - http://t.co/lfsW5QytmF","","","","http://eepurl.com/bpIFnf"
"607989757855961088","","","2015-06-08 19:17:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @storyofastartup: Listen live now to @sdstartupweek core team on http://t.co/WFVoIiXdLC #SDSW #startup #GoSanDiego","607988941967388673","443223583","2015-06-08 19:13:54 +0000","http://wsradio.com,http://wsradio.com"
"607989694702288896","","","2015-06-08 19:16:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RETHINKsandiego: June 14. Broadway Pier. #SanDiego #Startup Week Launch Fest. See you there // @sdstartupweek #SDSW #LaunchSD http://t.…","607989301381591040","3163140698","2015-06-08 19:15:20 +0000","http://ht.ly/O1GMr"
